# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
273,1768579760.5504994,873600,0.015309792011976242,1.8337359428405762,-0.02289711870253086,1.890608787536621
274,1768579765.1446815,876800,0.015349296852946281,1.8784940242767334,-0.02289711870253086,1.890608787536621
275,1768579776.499362,880000,0.015068179927766323,2.0786895751953125,-0.02289711870253086,1.890608787536621
276,1768579783.5146663,883200,0.015068179927766323,2.0786895751953125,-0.02272309921681881,1.960016131401062
277,1768579787.880627,886400,0.015697389841079712,1.8479130268096924,-0.02272309921681881,1.960016131401062
278,1768579799.2742062,889600,0.01556326076388359,2.097987651824951,-0.02272309921681881,1.960016131401062
279,1768579806.330248,892800,0.01556326076388359,2.097987651824951,-0.022627461701631546,2.0895514488220215
280,1768579810.8353848,896000,0.01511409692466259,2.0578112602233887,-0.022627461701631546,2.0895514488220215
281,1768579822.3137655,899200,0.01507893018424511,2.068427085876465,-0.022627461701631546,2.0895514488220215
282,1768579829.2411885,902400,0.01507893018424511,2.068427085876465,-0.022701574489474297,1.956043004989624
283,1768579833.6944778,905600,0.014951944351196289,1.9072058200836182,-0.022701574489474297,1.956043004989624
284,1768579845.0997598,908800,0.015397396869957447,1.6583391427993774,-0.022701574489474297,1.956043004989624
285,1768579852.3268268,912000,0.015397396869957447,1.6583391427993774,-0.023018164560198784,1.7337627410888672
286,1768579856.5470793,915200,0.01631045714020729,1.7885534763336182,-0.023018164560198784,1.7337627410888672
287,1768579868.0910544,918400,0.01568577252328396,1.7986985445022583,-0.023018164560198784,1.7337627410888672
288,1768579875.3898685,921600,0.01568577252328396,1.7986985445022583,-0.02299080789089203,1.919934630393982
289,1768579879.4893003,924800,0.016544047743082047,2.077244758605957,-0.02299080789089203,1.919934630393982
290,1768579890.8917992,928000,0.015841679647564888,2.0771212577819824,-0.02299080789089203,1.919934630393982
291,1768579898.194405,931200,0.015841679647564888,2.0771212577819824,-0.022949926555156708,2.0498077869415283
292,1768579902.3993647,934400,0.015165017917752266,1.8952082395553589,-0.022949926555156708,2.0498077869415283
293,1768579913.9514315,937600,0.015128371305763721,1.8300668001174927,-0.022949926555156708,2.0498077869415283
294,1768579921.2643092,940800,0.015128371305763721,1.8300668001174927,-0.022827303037047386,1.8181371688842773
295,1768579925.2987058,944000,0.0151335708796978,1.7729191780090332,-0.022827303037047386,1.8181371688842773
296,1768579936.7521658,947200,0.014902099967002869,1.9477907419204712,-0.022827303037047386,1.8181371688842773
297,1768579944.139142,950400,0.014902099967002869,1.9477907419204712,-0.022739555686712265,1.8896793127059937
298,1768579948.1719227,953600,0.014637413434684277,1.8561980724334717,-0.022739555686712265,1.8896793127059937
299,1768579959.455563,956800,0.014491411857306957,1.8236035108566284,-0.022739555686712265,1.8896793127059937
300,1768579966.844735,960000,0.014491411857306957,1.8236035108566284,-0.022823845967650414,1.8735986948013306
301,1768579970.908742,963200,0.015054205432534218,2.1982691287994385,-0.022823845967650414,1.8735986948013306
302,1768579982.5300648,966400,0.014579097740352154,1.6934446096420288,-0.022823845967650414,1.8735986948013306
303,1768579989.924435,969600,0.014579097740352154,1.6934446096420288,-0.023092323914170265,1.8228373527526855
304,1768579993.9775493,972800,0.014702442102134228,1.784812331199646,-0.023092323914170265,1.8228373527526855
305,1768580005.4085402,976000,0.01415827963501215,1.96003258228302,-0.023092323914170265,1.8228373527526855
306,1768580012.652909,979200,0.01415827963501215,1.96003258228302,-0.022440003231167793,1.8966960906982422
307,1768580016.769053,982400,0.014009438455104828,1.828174352645874,-0.022440003231167793,1.8966960906982422
308,1768580028.2098138,985600,0.013174853287637234,2.1201610565185547,-0.022440003231167793,1.8966960906982422
309,1768580035.4303017,988800,0.013174853287637234,2.1201610565185547,-0.02268778719007969,2.005063772201538
310,1768580039.6241071,992000,0.01301159430295229,2.024614095687866,-0.02268778719007969,2.005063772201538
311,1768580050.9915779,995200,0.013769454322755337,1.834177017211914,-0.02268778719007969,2.005063772201538
312,1768580058.2064192,998400,0.013769454322755337,1.834177017211914,-0.023048825562000275,1.9538381099700928
313,1768580062.5819778,1001600,0.013103198260068893,1.8064250946044922,-0.023048825562000275,1.9538381099700928
314,1768580073.990247,1004800,0.012813259847462177,1.990505576133728,-0.023048825562000275,1.9538381099700928
315,1768580080.9189196,1008000,0.012813259847462177,1.990505576133728,-0.022685660049319267,1.9902982711791992
316,1768580085.326393,1011200,0.012956752441823483,2.1229987144470215,-0.022685660049319267,1.9902982711791992
