# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
12,1768491329.081764,38400,0.12554903328418732,1.9770677089691162,-0.13993987441062927,2.1501283645629883
13,1768491340.6156905,41600,0.12086252123117447,2.5680108070373535,-0.13993987441062927,2.1501283645629883
14,1768491342.014064,44800,0.12086252123117447,2.5680108070373535,-0.13207773864269257,2.2075233459472656
15,1768491352.143255,48000,0.1181282177567482,2.4389986991882324,-0.13207773864269257,2.2075233459472656
16,1768491363.674585,51200,0.11532184481620789,2.403247833251953,-0.13207773864269257,2.2075233459472656
17,1768491365.0425239,54400,0.11532184481620789,2.403247833251953,-0.1278512328863144,2.3811373710632324
18,1768491375.197488,57600,0.11528638750314713,2.5577924251556396,-0.1278512328863144,2.3811373710632324
19,1768491386.7724788,60800,0.11310531944036484,2.379223585128784,-0.1278512328863144,2.3811373710632324
20,1768491388.3226616,64000,0.11310531944036484,2.379223585128784,-0.12522606551647186,2.4174416065216064
21,1768491398.2759964,67200,0.11329931020736694,2.0874624252319336,-0.12522606551647186,2.4174416065216064
22,1768491409.7098706,70400,0.11136828362941742,2.057222843170166,-0.12522606551647186,2.4174416065216064
23,1768491411.1814666,73600,0.11136828362941742,2.057222843170166,-0.12511637806892395,2.0626275539398193
24,1768491421.2664025,76800,0.11150660365819931,2.1606955528259277,-0.12511637806892395,2.0626275539398193
25,1768491432.69916,80000,0.11130893230438232,1.7942254543304443,-0.12511637806892395,2.0626275539398193
26,1768491434.0427794,83200,0.11130893230438232,1.7942254543304443,-0.12359770387411118,1.9524880647659302
27,1768491444.0991204,86400,0.10780394822359085,2.168583631515503,-0.12359770387411118,1.9524880647659302
28,1768491455.5972338,89600,0.10499592125415802,2.2550201416015625,-0.12359770387411118,1.9524880647659302
29,1768491456.8749008,92800,0.10499592125415802,2.2550201416015625,-0.11662942171096802,2.1778769493103027
30,1768491467.0599282,96000,0.1029999703168869,2.5074923038482666,-0.11662942171096802,2.1778769493103027
31,1768491478.3292909,99200,0.10066322237253189,2.086641550064087,-0.11662942171096802,2.1778769493103027
32,1768491479.6253862,102400,0.10066322237253189,2.086641550064087,-0.11184079200029373,2.3069887161254883
33,1768491489.6824882,105600,0.09846850484609604,1.963738203048706,-0.11184079200029373,2.3069887161254883
34,1768491501.0439785,108800,0.09856199473142624,2.2623238563537598,-0.11184079200029373,2.3069887161254883
35,1768491502.4714959,112000,0.09856199473142624,2.2623238563537598,-0.11063799262046814,2.0561625957489014
36,1768491512.4640248,115200,0.09856854379177094,2.421130418777466,-0.11063799262046814,2.0561625957489014
37,1768491523.8302493,118400,0.09690497070550919,2.1556448936462402,-0.11063799262046814,2.0561625957489014
38,1768491525.2188673,121600,0.09690497070550919,2.1556448936462402,-0.1094033494591713,2.3044207096099854
39,1768491535.2918956,124800,0.09796436131000519,2.227924346923828,-0.1094033494591713,2.3044207096099854
40,1768491546.7211728,128000,0.09909141808748245,2.188661813735962,-0.1094033494591713,2.3044207096099854
41,1768491548.1206472,131200,0.09909141808748245,2.188661813735962,-0.11136211454868317,2.141634702682495
42,1768491558.1983798,134400,0.09961865842342377,2.2587103843688965,-0.11136211454868317,2.141634702682495
43,1768491569.636342,137600,0.09720858931541443,2.4965898990631104,-0.11136211454868317,2.141634702682495
44,1768491570.7606657,140800,0.09720858931541443,2.4965898990631104,-0.10952875763177872,2.387146234512329
45,1768491581.1000023,144000,0.09642066806554794,2.2773964405059814,-0.10952875763177872,2.387146234512329
46,1768491592.6260886,147200,0.09700348228216171,2.1552956104278564,-0.10952875763177872,2.387146234512329
47,1768491593.5544775,150400,0.09700348228216171,2.1552956104278564,-0.10908043384552002,2.143535852432251
48,1768491604.042751,153600,0.09739495813846588,2.074063777923584,-0.10908043384552002,2.143535852432251
49,1768491615.4687445,156800,0.09685990959405899,2.2051475048065186,-0.10908043384552002,2.143535852432251
50,1768491616.243548,160000,0.09685990959405899,2.2051475048065186,-0.10964400321245193,2.1101131439208984
51,1768491627.0284836,163200,0.0976385697722435,2.2928757667541504,-0.10964400321245193,2.1101131439208984
52,1768491638.699141,166400,0.09768164902925491,2.3493902683258057,-0.10964400321245193,2.1101131439208984
53,1768491639.6161785,169600,0.09768164902925491,2.3493902683258057,-0.11061139404773712,2.307238817214966
54,1768491650.1967766,172800,0.09778355807065964,2.0996665954589844,-0.11061139404773712,2.307238817214966
55,1768491661.651472,176000,0.09623107314109802,2.0048370361328125,-0.11061139404773712,2.307238817214966
56,1768491662.8001616,179200,0.09623107314109802,2.0048370361328125,-0.10892736166715622,2.0297393798828125
57,1768491673.0290377,182400,0.09570065885782242,1.9424879550933838,-0.10892736166715622,2.0297393798828125
58,1768491684.410858,185600,0.09464677423238754,2.2563633918762207,-0.10892736166715622,2.0297393798828125
59,1768491685.6752133,188800,0.09464677423238754,2.2563633918762207,-0.1080610528588295,2.1140167713165283
60,1768491695.9299877,192000,0.09474844485521317,2.1962544918060303,-0.1080610528588295,2.1140167713165283
61,1768491707.3254647,195200,0.09537149965763092,2.463235378265381,-0.1080610528588295,2.1140167713165283
62,1768491708.5289607,198400,0.09537149965763092,2.463235378265381,-0.10869638621807098,2.2206742763519287
63,1768491718.7965221,201600,0.09394563734531403,2.4437878131866455,-0.10869638621807098,2.2206742763519287
64,1768491730.1986637,204800,0.09363960474729538,2.165618896484375,-0.10869638621807098,2.2206742763519287
65,1768491731.5246267,208000,0.09363960474729538,2.165618896484375,-0.10665828734636307,2.360985279083252
66,1768491741.7475164,211200,0.09297791123390198,2.3214101791381836,-0.10665828734636307,2.360985279083252
67,1768491753.332324,214400,0.09341096878051758,2.03226900100708,-0.10665828734636307,2.360985279083252
68,1768491754.8726213,217600,0.09341096878051758,2.03226900100708,-0.10621774196624756,2.1104557514190674
69,1768491764.870756,220800,0.09308341890573502,2.076265335083008,-0.10621774196624756,2.1104557514190674
70,1768491776.4260197,224000,0.09230686724185944,2.2285754680633545,-0.10621774196624756,2.1104557514190674
71,1768491777.9946642,227200,0.09230686724185944,2.2285754680633545,-0.10501619428396225,2.1748340129852295
72,1768491787.899792,230400,0.09272614121437073,2.185983419418335,-0.10501619428396225,2.1748340129852295
73,1768491799.3452861,233600,0.09123744815587997,2.2824814319610596,-0.10501619428396225,2.1748340129852295
74,1768491801.0518339,236800,0.09123744815587997,2.2824814319610596,-0.1037541925907135,2.2050204277038574
75,1768491810.8273582,240000,0.09123988449573517,1.921142578125,-0.1037541925907135,2.2050204277038574
76,1768491822.4479604,243200,0.09121288359165192,2.29753041267395,-0.1037541925907135,2.2050204277038574
77,1768491824.3116543,246400,0.09121288359165192,2.29753041267395,-0.10400976240634918,2.0704405307769775
78,1768491833.949311,249600,0.09043572843074799,2.63716721534729,-0.10400976240634918,2.0704405307769775
79,1768491845.4677513,252800,0.09030602872371674,2.0747313499450684,-0.10400976240634918,2.0704405307769775
80,1768491847.3777866,256000,0.09030602872371674,2.0747313499450684,-0.1036667749285698,2.3870091438293457
81,1768491857.0053382,259200,0.08994253724813461,2.4890859127044678,-0.1036667749285698,2.3870091438293457
82,1768491868.4514704,262400,0.08995898813009262,2.2753043174743652,-0.1036667749285698,2.3870091438293457
83,1768491870.3753994,265600,0.08995898813009262,2.2753043174743652,-0.10327671468257904,2.2338643074035645
84,1768491879.9153929,268800,0.08968693763017654,2.527052879333496,-0.10327671468257904,2.2338643074035645
85,1768491891.3418305,272000,0.09012626856565475,2.2479465007781982,-0.10327671468257904,2.2338643074035645
86,1768491893.3388658,275200,0.09012626856565475,2.2479465007781982,-0.10287776589393616,2.4370195865631104
87,1768491902.7375522,278400,0.08915816992521286,2.2111294269561768,-0.10287776589393616,2.4370195865631104
88,1768491914.2566695,281600,0.08990267664194107,2.292989492416382,-0.10287776589393616,2.4370195865631104
89,1768491916.2910666,284800,0.08990267664194107,2.292989492416382,-0.10272278636693954,2.2230751514434814
90,1768491925.6104918,288000,0.08953700214624405,2.350083827972412,-0.10272278636693954,2.2230751514434814
91,1768491937.1256435,291200,0.08927851170301437,2.2057857513427734,-0.10272278636693954,2.2230751514434814
92,1768491939.2929652,294400,0.08927851170301437,2.2057857513427734,-0.10183150321245193,2.246980905532837
93,1768491948.4870028,297600,0.08907778561115265,2.4234299659729004,-0.10183150321245193,2.246980905532837
94,1768491959.8647742,300800,0.08961600065231323,1.994175672531128,-0.10183150321245193,2.246980905532837
95,1768491962.268051,304000,0.08961600065231323,1.994175672531128,-0.10251251608133316,2.1802709102630615
96,1768491971.3043604,307200,0.08894926309585571,2.2933409214019775,-0.10251251608133316,2.1802709102630615
97,1768491982.796713,310400,0.08819802850484848,2.311892509460449,-0.10251251608133316,2.1802709102630615
98,1768491985.3685694,313600,0.08819802850484848,2.311892509460449,-0.1012340560555458,2.292409658432007
99,1768491994.4124236,316800,0.08787189424037933,2.4005348682403564,-0.1012340560555458,2.292409658432007
100,1768492005.887372,320000,0.08852081000804901,2.105889320373535,-0.1012340560555458,2.292409658432007
101,1768492008.2687032,323200,0.08852081000804901,2.105889320373535,-0.10126589238643646,2.2386069297790527
102,1768492017.3772378,326400,0.08899879455566406,2.298224687576294,-0.10126589238643646,2.2386069297790527
103,1768492028.846387,329600,0.08887901902198792,2.3914806842803955,-0.10126589238643646,2.2386069297790527
104,1768492031.5128453,332800,0.08887901902198792,2.3914806842803955,-0.10211272537708282,2.2816295623779297
105,1768492040.5650566,336000,0.09000616520643234,2.045158624649048,-0.10211272537708282,2.2816295623779297
106,1768492052.0343175,339200,0.09032278507947922,2.04423189163208,-0.10211272537708282,2.2816295623779297
107,1768492054.4302244,342400,0.09032278507947922,2.04423189163208,-0.10301131010055542,2.0957906246185303
108,1768492063.4672956,345600,0.09113363921642303,2.508300304412842,-0.10301131010055542,2.0957906246185303
109,1768492074.8765023,348800,0.09102416038513184,2.223275661468506,-0.10301131010055542,2.0957906246185303
110,1768492077.1569908,352000,0.09102416038513184,2.223275661468506,-0.1039024293422699,2.309328556060791
111,1768492086.32835,355200,0.09164542704820633,2.0726447105407715,-0.1039024293422699,2.309328556060791
112,1768492097.815917,358400,0.09196683764457703,2.2412612438201904,-0.1039024293422699,2.309328556060791
113,1768492100.12328,361600,0.09196683764457703,2.2412612438201904,-0.10475029796361923,2.084425687789917
114,1768492109.283666,364800,0.09271600097417831,2.0126562118530273,-0.10475029796361923,2.084425687789917
115,1768492120.785886,368000,0.09254199266433716,2.2334272861480713,-0.10475029796361923,2.084425687789917
116,1768492123.0639136,371200,0.09254199266433716,2.2334272861480713,-0.10479944199323654,2.22349214553833
117,1768492132.4145133,374400,0.09206385165452957,2.4987282752990723,-0.10479944199323654,2.22349214553833
118,1768492143.9262364,377600,0.09193765372037888,2.5214173793792725,-0.10479944199323654,2.22349214553833
119,1768492146.0023217,380800,0.09193765372037888,2.5214173793792725,-0.10436355322599411,2.432753324508667
120,1768492155.3107133,384000,0.09198600053787231,2.158125877380371,-0.10436355322599411,2.432753324508667
121,1768492166.6080325,387200,0.0917312353849411,2.0500333309173584,-0.10436355322599411,2.432753324508667
122,1768492168.7928765,390400,0.0917312353849411,2.0500333309173584,-0.1040024608373642,2.1203737258911133
123,1768492178.0070505,393600,0.09138035774230957,2.368776559829712,-0.1040024608373642,2.1203737258911133
124,1768492189.3865407,396800,0.09182076901197433,2.0616729259490967,-0.1040024608373642,2.1203737258911133
125,1768492191.5899172,400000,0.09182076901197433,2.0616729259490967,-0.10423523932695389,2.145153045654297
126,1768492200.7541168,403200,0.09159102290868759,1.925700306892395,-0.10423523932695389,2.145153045654297
127,1768492212.227523,406400,0.09212028235197067,1.9700090885162354,-0.10423523932695389,2.145153045654297
128,1768492214.5842898,409600,0.09212028235197067,1.9700090885162354,-0.10442862659692764,1.9836944341659546
129,1768492223.6282322,412800,0.09186789393424988,2.3928308486938477,-0.10442862659692764,1.9836944341659546
130,1768492234.9894562,416000,0.09138132631778717,2.2169060707092285,-0.10442862659692764,1.9836944341659546
131,1768492237.533886,419200,0.09138132631778717,2.2169060707092285,-0.10354994237422943,2.183997392654419
132,1768492246.4785461,422400,0.0914725586771965,2.1820199489593506,-0.10354994237422943,2.183997392654419
133,1768492257.8837204,425600,0.09144057333469391,2.46766996383667,-0.10354994237422943,2.183997392654419
134,1768492260.542099,428800,0.09144057333469391,2.46766996383667,-0.10363464802503586,2.3962745666503906
135,1768492269.3015306,432000,0.09125755727291107,2.301264524459839,-0.10363464802503586,2.3962745666503906
136,1768492280.6757734,435200,0.09160958230495453,2.2974019050598145,-0.10363464802503586,2.3962745666503906
137,1768492283.4203403,438400,0.09160958230495453,2.2974019050598145,-0.1037444993853569,2.238028049468994
138,1768492292.1402242,441600,0.09189407527446747,2.1947946548461914,-0.1037444993853569,2.238028049468994
139,1768492303.4882169,444800,0.09213802218437195,2.2259881496429443,-0.1037444993853569,2.238028049468994
140,1768492306.307758,448000,0.09213802218437195,2.2259881496429443,-0.10442294925451279,2.2074620723724365
141,1768492314.8957386,451200,0.0924718827009201,2.1592586040496826,-0.10442294925451279,2.2074620723724365
142,1768492326.5103405,454400,0.09322744607925415,2.176464557647705,-0.10442294925451279,2.2074620723724365
143,1768492329.3392003,457600,0.09322744607925415,2.176464557647705,-0.10529376566410065,2.2424347400665283
144,1768492337.989076,460800,0.09305721521377563,2.3587067127227783,-0.10529376566410065,2.2424347400665283
145,1768492349.4385283,464000,0.09291445463895798,2.214650869369507,-0.10529376566410065,2.2424347400665283
146,1768492352.2015064,467200,0.09291445463895798,2.214650869369507,-0.10517044365406036,2.2085516452789307
147,1768492360.8071012,470400,0.09320191293954849,2.367936849594116,-0.10517044365406036,2.2085516452789307
148,1768492372.2401175,473600,0.09343213587999344,2.4041645526885986,-0.10517044365406036,2.2085516452789307
149,1768492375.3523839,476800,0.09343213587999344,2.4041645526885986,-0.10531173646450043,2.3766210079193115
150,1768492383.8799388,480000,0.09209088236093521,2.490987777709961,-0.10531173646450043,2.3766210079193115
151,1768492395.4371922,483200,0.09282255172729492,2.187790870666504,-0.10531173646450043,2.3766210079193115
152,1768492398.463282,486400,0.09282255172729492,2.187790870666504,-0.10584668815135956,2.3279778957366943
153,1768492406.9443352,489600,0.09286390244960785,2.21271014213562,-0.10584668815135956,2.3279778957366943
154,1768492418.5022666,492800,0.09332814812660217,1.9889014959335327,-0.10584668815135956,2.3279778957366943
155,1768492421.633576,496000,0.09332814812660217,1.9889014959335327,-0.10613948106765747,2.112771511077881
156,1768492430.053292,499200,0.09229762107133865,2.3688697814941406,-0.10613948106765747,2.112771511077881
157,1768492441.5750444,502400,0.09154311567544937,2.3919997215270996,-0.10613948106765747,2.112771511077881
158,1768492444.6626759,505600,0.09154311567544937,2.3919997215270996,-0.10592226684093475,2.3263485431671143
159,1768492453.038916,508800,0.09134532511234283,2.3020317554473877,-0.10592226684093475,2.3263485431671143
160,1768492464.4559188,512000,0.09096366912126541,2.1006698608398438,-0.10592226684093475,2.3263485431671143
161,1768492467.68272,515200,0.09096366912126541,2.1006698608398438,-0.10553688555955887,2.246760606765747
# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1768494805.9947846,0,0.03891317546367645,0.5865538120269775,0,0
1,1768494815.887444,3200,0.013696316629648209,0.5323197841644287,0,0
2,1768494816.1376455,6400,0.013696316629648209,0.5323197841644287,-0.027377719059586525,0.5484998226165771
3,1768494824.318198,9600,-0.02057758718729019,0.555408775806427,-0.027377719059586525,0.5484998226165771
4,1768494826.531405,12800,-1.2792612314224243,25.352251052856445,-0.027377719059586525,0.5484998226165771
5,1768494837.1785653,16000,-1.134575366973877,1.8739631175994873,-0.027377719059586525,0.5484998226165771
6,1768494837.5359757,19200,-1.134575366973877,1.8739631175994873,0.013195843435823917,0.506212055683136
7,1768494849.3421092,22400,-0.9612200260162354,0.5253278017044067,0.013195843435823917,0.506212055683136
8,1768494862.4410703,25600,-0.8358575105667114,0.5714397430419922,0.013195843435823917,0.506212055683136
9,1768494863.0319023,28800,-0.8358575105667114,0.5714397430419922,0.036736007779836655,0.5399336814880371
# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1768494878.1457927,0,-0.5881419777870178,2.304011583328247,0,0
10,1768494879.239523,32000,-0.7399494647979736,0.43211331963539124,0.036736007779836655,0.5399336814880371
11,1768494896.0550919,35200,-0.665271520614624,0.5473673343658447,0.036736007779836655,0.5399336814880371
1,1768494896.1270123,3200,-0.31646212935447693,2.543243885040283,0,0
12,1768494896.7597637,38400,-0.665271520614624,0.5473673343658447,0.04125085845589638,0.46641311049461365
2,1768494896.8178086,6400,-0.31646212935447693,2.543243885040283,0.3071879744529724,2.37446928024292
13,1768494912.865382,41600,-0.6047120690345764,0.5500224828720093,0.04125085845589638,0.46641311049461365
14,1768494928.1308286,44800,-0.5549426674842834,0.5076215863227844,0.04125085845589638,0.46641311049461365
15,1768494928.4913132,48000,-0.5549426674842834,0.5076215863227844,0.04328075796365738,0.5095458626747131
16,1768494939.0032723,51200,-0.5139066576957703,0.615761399269104,0.04328075796365738,0.5095458626747131
17,1768494949.8470385,54400,-0.4808710217475891,0.5089986324310303,0.04328075796365738,0.5095458626747131
18,1768494949.969801,57600,-0.4808710217475891,0.5089986324310303,0.045530181378126144,0.5299934148788452
19,1768494960.6610622,60800,-0.45078304409980774,0.5150355696678162,0.045530181378126144,0.5299934148788452
20,1768494971.3312821,64000,-0.4257054328918457,0.5820155739784241,0.045530181378126144,0.5299934148788452
21,1768494971.5240803,67200,-0.4257054328918457,0.5820155739784241,0.046643782407045364,0.5146228075027466
22,1768494981.9613442,70400,-0.40423816442489624,0.5857979655265808,0.046643782407045364,0.5146228075027466
23,1768494992.7453003,73600,-0.3840371370315552,0.47568991780281067,0.046643782407045364,0.5146228075027466
24,1768494993.1814022,76800,-0.3840371370315552,0.47568991780281067,0.0481591522693634,0.5164580941200256
25,1768495003.554408,80000,-0.36673176288604736,0.43692833185195923,0.0481591522693634,0.5164580941200256
26,1768495014.3859754,83200,-0.35146644711494446,0.42249369621276855,0.0481591522693634,0.5164580941200256
27,1768495014.8661647,86400,-0.35146644711494446,0.42249369621276855,0.05012139305472374,0.40217792987823486
28,1768495025.2036288,89600,-0.3369704782962799,0.5996138453483582,0.05012139305472374,0.40217792987823486
29,1768495035.896544,92800,-0.32479751110076904,0.4532150626182556,0.05012139305472374,0.40217792987823486
30,1768495036.5499444,96000,-0.32479751110076904,0.4532150626182556,0.05110030248761177,0.5160340666770935
31,1768495046.5794394,99200,-0.3119642734527588,0.5157727599143982,0.05110030248761177,0.5160340666770935
32,1768495057.2138119,102400,-0.3015606999397278,0.44186878204345703,0.05110030248761177,0.5160340666770935
33,1768495058.197469,105600,-0.3015606999397278,0.44186878204345703,0.051186855882406235,0.450050950050354
34,1768495067.8018088,108800,-0.2919407784938812,0.5191627740859985,0.051186855882406235,0.450050950050354
35,1768495078.412647,112000,-0.2831636667251587,0.4525030553340912,0.051186855882406235,0.450050950050354
36,1768495079.6568458,115200,-0.2831636667251587,0.4525030553340912,0.0522787868976593,0.48766693472862244
37,1768495089.0987592,118400,-0.2748395502567291,0.4193137288093567,0.0522787868976593,0.48766693472862244
38,1768495099.74553,121600,-0.2661774456501007,0.4559728503227234,0.0522787868976593,0.48766693472862244
39,1768495101.0065038,124800,-0.2661774456501007,0.4559728503227234,0.0513535775244236,0.4117949604988098
# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1768495317.8916287,0,-0.12561379373073578,0.8977326154708862,0,0
1,1768495336.7917635,3200,-0.06990265846252441,1.946639060974121,0,0
2,1768495336.8536696,6400,-0.06990265846252441,1.946639060974121,0.06443291157484055,1.4031329154968262
3,1768495356.8943682,9600,-0.04467993229627609,1.7587580680847168,0.06443291157484055,1.4031329154968262
4,1768495377.2251277,12800,-0.04146454855799675,1.961868405342102,0.06443291157484055,1.4031329154968262
5,1768495377.3924158,16000,-0.04146454855799675,1.961868405342102,0.030001971870660782,1.8280880451202393
6,1768495399.0666926,19200,-0.04877065494656563,1.7786892652511597,0.030001971870660782,1.8280880451202393
7,1768495420.929805,22400,-0.06047315150499344,1.7189775705337524,0.030001971870660782,1.8280880451202393
8,1768495422.5639396,25600,-0.06047315150499344,1.7189775705337524,0.05000985413789749,1.7288470268249512
9,1768495423.3517058,28800,-0.4058317542076111,5.966324329376221,0.05000985413789749,1.7288470268249512
10,1768495432.9530315,32000,-0.4070751368999481,1.289034366607666,0.05000985413789749,1.7288470268249512
11,1768495442.4888914,35200,-0.36160439252853394,0.8041504621505737,0.05000985413789749,1.7288470268249512
12,1768495442.534395,38400,-0.36160439252853394,0.8041504621505737,0.0293826125562191,0.7826406955718994
13,1768495452.1552474,41600,-0.320738822221756,0.7540926933288574,0.0293826125562191,0.7826406955718994
14,1768495461.7419965,44800,-0.29118382930755615,0.73338782787323,0.0293826125562191,0.7826406955718994
15,1768495461.858297,48000,-0.29118382930755615,0.73338782787323,0.01769976317882538,0.7332469820976257
16,1768495472.38398,51200,-0.2713274359703064,0.5792585015296936,0.01769976317882538,0.7332469820976257
17,1768495483.0172083,54400,-0.2560669779777527,0.6010124683380127,0.01769976317882538,0.7332469820976257
18,1768495483.1808362,57600,-0.2560669779777527,0.6010124683380127,0.02303553745150566,0.5330395102500916
19,1768495493.6732624,60800,-0.2425207495689392,0.47808054089546204,0.02303553745150566,0.5330395102500916
20,1768495504.4661212,64000,-0.23295950889587402,0.34495916962623596,0.02303553745150566,0.5330395102500916
21,1768495504.5789094,67200,-0.23295950889587402,0.34495916962623596,0.02956962212920189,0.40454500913619995
22,1768495515.004245,70400,-0.22343161702156067,0.518922746181488,0.02956962212920189,0.40454500913619995
23,1768495525.5390189,73600,-0.2135617882013321,0.5859448313713074,0.02956962212920189,0.40454500913619995
24,1768495525.7993062,76800,-0.2135617882013321,0.5859448313713074,0.03359120339155197,0.5481079816818237
25,1768495536.1195412,80000,-0.20647652447223663,0.5249554514884949,0.03359120339155197,0.5481079816818237
26,1768495546.6940515,83200,-0.19869105517864227,0.7121256589889526,0.03359120339155197,0.5481079816818237
27,1768495547.1131258,86400,-0.19869105517864227,0.7121256589889526,0.036166638135910034,0.5521328449249268
28,1768495557.2868664,89600,-0.19234679639339447,0.41503027081489563,0.036166638135910034,0.5521328449249268
29,1768495567.8798027,92800,-0.1862996369600296,0.49961939454078674,0.036166638135910034,0.5521328449249268
30,1768495568.4598455,96000,-0.1862996369600296,0.49961939454078674,0.038024283945560455,0.47065290808677673
31,1768495578.5038223,99200,-0.18035092949867249,0.48426657915115356,0.038024283945560455,0.47065290808677673
32,1768495589.0981324,102400,-0.1761837899684906,0.5437307357788086,0.038024283945560455,0.47065290808677673
33,1768495589.6815312,105600,-0.1761837899684906,0.5437307357788086,0.04032866284251213,0.4779379069805145
